ID_1,NAME_1,AVGPOPULATION
46121.0,"Todd, South Dakota, US",10177
46123.0,"Tripp, South Dakota, US",5441
46125.0,"Turner, South Dakota, US",8384
90046.0,"Unassigned, South Dakota, US",0
46127.0,"Union, South Dakota, US",15932
46129.0,"Walworth, South Dakota, US",5435
46135.0,"Yankton, South Dakota, US",22814
46137.0,"Ziebach, South Dakota, US",2756
47001.0,"Anderson, Tennessee, US",76978
47003.0,"Bedford, Tennessee, US",49713
47005.0,"Benton, Tennessee, US",16160
47007.0,"Bledsoe, Tennessee, US",15064
47009.0,"Blount, Tennessee, US",133088
47011.0,"Bradley, Tennessee, US",108110
47013.0,"Campbell, Tennessee, US",39842
47015.0,"Cannon, Tennessee, US",14678
47017.0,"Carroll, Tennessee, US",27767
47019.0,"Carter, Tennessee, US",56391
47021.0,"Cheatham, Tennessee, US",40667
47023.0,"Chester, Tennessee, US",17297
47025.0,"Claiborne, Tennessee, US",31959
47027.0,"Clay, Tennessee, US",7615
47029.0,"Cocke, Tennessee, US",36004
47031.0,"Coffee, Tennessee, US",56520
47033.0,"Crockett, Tennessee, US",14230
47035.0,"Cumberland, Tennessee, US",60520
47037.0,"Davidson, Tennessee, US",694144
47041.0,"DeKalb,Tennessee,US",20490
47039.0,"Decatur, Tennessee, US",11663
47043.0,"Dickson, Tennessee, US",53948
47045.0,"Dyer, Tennessee, US",37159
47047.0,"Fayette, Tennessee, US",41133
47049.0,"Fentress, Tennessee, US",18523
47051.0,"Franklin, Tennessee, US",42208
47053.0,"Gibson, Tennessee, US",49133
47055.0,"Giles, Tennessee, US",29464
47057.0,"Grainger, Tennessee, US",23320
47059.0,"Greene, Tennessee, US",69069
47061.0,"Grundy, Tennessee, US",13427
47063.0,"Hamblen, Tennessee, US",64934
47065.0,"Hamilton, Tennessee, US",367804
47067.0,"Hancock, Tennessee, US",6620
47069.0,"Hardeman, Tennessee, US",25050
47071.0,"Hardin, Tennessee, US",25652
47073.0,"Hawkins, Tennessee, US",56786
47075.0,"Haywood, Tennessee, US",17304
47077.0,"Henderson, Tennessee, US",28117
47079.0,"Henry, Tennessee, US",32345
47081.0,"Hickman, Tennessee, US",25178
47083.0,"Houston, Tennessee, US",8201
47085.0,"Humphreys, Tennessee, US",18582
47087.0,"Jackson, Tennessee, US",11786
47089.0,"Jefferson, Tennessee, US",54495
47091.0,"Johnson, Tennessee, US",17788
47093.0,"Knox, Tennessee, US",470313
47095.0,"Lake, Tennessee, US",7016
47097.0,"Lauderdale, Tennessee, US",25633
47099.0,"Lawrence, Tennessee, US",44142
47101.0,"Lewis, Tennessee, US",12268
47103.0,"Lincoln, Tennessee, US",34366
47105.0,"Loudon, Tennessee, US",54068
47111.0,"Macon, Tennessee, US",24602
47113.0,"Madison, Tennessee, US",97984
47115.0,"Marion, Tennessee, US",28907
47117.0,"Marshall, Tennessee, US",34375
47119.0,"Maury, Tennessee, US",96387
47107.0,"McMinn, Tennessee, US",53794
47109.0,"McNairy, Tennessee, US",25694
47121.0,"Meigs, Tennessee, US",12422
47123.0,"Monroe, Tennessee, US",46545
47125.0,"Montgomery, Tennessee, US",208993
47127.0,"Moore, Tennessee, US",6488
47129.0,"Morgan, Tennessee, US",21403
47131.0,"Obion, Tennessee, US",30069
80047.0,"Out of TN, Tennessee, US",0
47133.0,"Overton, Tennessee, US",22241
47135.0,"Perry, Tennessee, US",8076
47137.0,"Pickett, Tennessee, US",5048
47139.0,"Polk, Tennessee, US",16832
47141.0,"Putnam, Tennessee, US",80245
47143.0,"Rhea, Tennessee, US",33167
47145.0,"Roane, Tennessee, US",53382
47147.0,"Robertson, Tennessee, US",71813
47149.0,"Rutherford, Tennessee, US",332285
47151.0,"Scott, Tennessee, US",22068
47153.0,"Sequatchie, Tennessee, US",15026
47155.0,"Sevier, Tennessee, US",98250
47157.0,"Shelby, Tennessee, US",937166
47159.0,"Smith, Tennessee, US",20157
47161.0,"Stewart, Tennessee, US",13715
47163.0,"Sullivan, Tennessee, US",158348
47165.0,"Sumner, Tennessee, US",191283
47167.0,"Tipton, Tennessee, US",61599
47169.0,"Trousdale, Tennessee, US",11284
90047.0,"Unassigned, Tennessee, US",0
47171.0,"Unicoi, Tennessee, US",17883
47173.0,"Union, Tennessee, US",19972
47175.0,"Van Buren, Tennessee, US",5872
47177.0,"Warren, Tennessee, US",41277
47179.0,"Washington, Tennessee, US",129375
47181.0,"Wayne, Tennessee, US",16673
47183.0,"Weakley, Tennessee, US",33328
47185.0,"White, Tennessee, US",27345
47187.0,"Williamson, Tennessee, US",238412
47189.0,"Wilson, Tennessee, US",144657
48001.0,"Anderson, Texas, US",57735
48003.0,"Andrews, Texas, US",18705
48005.0,"Angelina, Texas, US",86715
48007.0,"Aransas, Texas, US",23510
48009.0,"Archer, Texas, US",8553
48011.0,"Armstrong, Texas, US",1887
48013.0,"Atascosa, Texas, US",51153
48015.0,"Austin, Texas, US",30032
48017.0,"Bailey, Texas, US",7000
48019.0,"Bandera, Texas, US",23112
48021.0,"Bastrop, Texas, US",88723
48023.0,"Baylor, Texas, US",3509
48025.0,"Bee, Texas, US",32565
48027.0,"Bell, Texas, US",362924
48029.0,"Bexar, Texas, US",2003554
48031.0,"Blanco, Texas, US",11931
48033.0,"Borden, Texas, US",654
48035.0,"Bosque, Texas, US",18685
48037.0,"Bowie, Texas, US",93245
48039.0,"Brazoria, Texas, US",374264
48041.0,"Brazos, Texas, US",229211
48043.0,"Brewster, Texas, US",9203
48045.0,"Briscoe, Texas, US",1546
48047.0,"Brooks, Texas, US",7093
48049.0,"Brown, Texas, US",37864
48051.0,"Burleson, Texas, US",18443
48053.0,"Burnet, Texas, US",48155
48055.0,"Caldwell, Texas, US",43664
48057.0,"Calhoun, Texas, US",21290
48059.0,"Callahan, Texas, US",13943
48061.0,"Cameron, Texas, US",423163
48063.0,"Camp, Texas, US",13094
48065.0,"Carson, Texas, US",5926
48067.0,"Cass, Texas, US",30026
48069.0,"Castro, Texas, US",7530
48071.0,"Chambers, Texas, US",43837
48073.0,"Cherokee, Texas, US",52646
48075.0,"Childress, Texas, US",7306
48077.0,"Clay, Texas, US",10471
48079.0,"Cochran, Texas, US",2853
48081.0,"Coke, Texas, US",3387
48083.0,"Coleman, Texas, US",8175
48085.0,"Collin, Texas, US",1034730
48087.0,"Collingsworth, Texas, US",2920
48089.0,"Colorado, Texas, US",21493
48091.0,"Comal, Texas, US",156209
48093.0,"Comanche, Texas, US",13635
48095.0,"Concho, Texas, US",2726
48097.0,"Cooke, Texas, US",41257
48099.0,"Coryell, Texas, US",75951
48101.0,"Cottle, Texas, US",1398
48103.0,"Crane, Texas, US",4797
48105.0,"Crockett, Texas, US",3464
48107.0,"Crosby, Texas, US",5737
48109.0,"Culberson, Texas, US",2171
48111.0,"Dallam, Texas, US",7287
48113.0,"Dallas, Texas, US",2635516
48115.0,"Dawson, Texas, US",12728
48123.0,"DeWitt, Texas, US",20160
48117.0,"Deaf Smith, Texas, US",18546
48119.0,"Delta, Texas, US",5331
48121.0,"Denton, Texas, US",887207
48125.0,"Dickens, Texas, US",2211
48127.0,"Dimmit, Texas, US",10124
48129.0,"Donley, Texas, US",3278
48131.0,"Duval, Texas, US",11157
48133.0,"Eastland, Texas, US",18360
48135.0,"Ector, Texas, US",166223
48137.0,"Edwards, Texas, US",1932
48141.0,"El Paso, Texas, US",839238
48139.0,"Ellis, Texas, US",184826
48143.0,"Erath, Texas, US",42698
48145.0,"Falls, Texas, US",17297
48147.0,"Fannin, Texas, US",35514
48149.0,"Fayette, Texas, US",25346
48151.0,"Fisher, Texas, US",3830
48153.0,"Floyd, Texas, US",5712
48155.0,"Foard, Texas, US",1155
48157.0,"Fort Bend, Texas, US",811688
48159.0,"Franklin, Texas, US",10725
48161.0,"Freestone, Texas, US",19717
48163.0,"Frio, Texas, US",20306
48165.0,"Gaines, Texas, US",21492
48167.0,"Galveston, Texas, US",342139
48169.0,"Garza, Texas, US",6229
48171.0,"Gillespie, Texas, US",26988
48173.0,"Glasscock, Texas, US",1409
48175.0,"Goliad, Texas, US",7658
48177.0,"Gonzales, Texas, US",20837
48179.0,"Gray, Texas, US",21886
48181.0,"Grayson, Texas, US",136212
48183.0,"Gregg, Texas, US",123945
48185.0,"Grimes, Texas, US",28880
48187.0,"Guadalupe, Texas, US",166847
48189.0,"Hale, Texas, US",33406
48191.0,"Hall, Texas, US",2964
48193.0,"Hamilton, Texas, US",8461
48195.0,"Hansford, Texas, US",5399
48197.0,"Hardeman, Texas, US",3933
48199.0,"Hardin, Texas, US",57602
48201.0,"Harris, Texas, US",4713325
48203.0,"Harrison, Texas, US",66553
48205.0,"Hartley, Texas, US",5576
48207.0,"Haskell, Texas, US",5658
48209.0,"Hays, Texas, US",230191
48211.0,"Hemphill, Texas, US",3819
48213.0,"Henderson, Texas, US",82737
48215.0,"Hidalgo, Texas, US",868707
48217.0,"Hill, Texas, US",36649
48219.0,"Hockley, Texas, US",23021
48221.0,"Hood, Texas, US",61643
48223.0,"Hopkins, Texas, US",37084
48225.0,"Houston, Texas, US",22968
48227.0,"Howard, Texas, US",36664
48229.0,"Hudspeth, Texas, US",4886
48231.0,"Hunt, Texas, US",98594
48233.0,"Hutchinson, Texas, US",20938
48235.0,"Irion, Texas, US",1536
48237.0,"Jack, Texas, US",8935
48239.0,"Jackson, Texas, US",14760
48241.0,"Jasper, Texas, US",35529
48243.0,"Jeff Davis, Texas, US",2274
48245.0,"Jefferson, Texas, US",251565
48247.0,"Jim Hogg, Texas, US",5200
48249.0,"Jim Wells, Texas, US",40482
48251.0,"Johnson, Texas, US",175817
48253.0,"Jones, Texas, US",20083
48255.0,"Karnes, Texas, US",15601
48257.0,"Kaufman, Texas, US",136154
48259.0,"Kendall, Texas, US",47431
48261.0,"Kenedy, Texas, US",404
48263.0,"Kent, Texas, US",762
48265.0,"Kerr, Texas, US",52600
48267.0,"Kimble, Texas, US",4337
48269.0,"King, Texas, US",272
48271.0,"Kinney, Texas, US",3667
48273.0,"Kleberg, Texas, US",30680
48275.0,"Knox, Texas, US",3664
48283.0,"La Salle, Texas, US",7520
48277.0,"Lamar, Texas, US",49859
48279.0,"Lamb, Texas, US",12893
48281.0,"Lampasas, Texas, US",21428
48285.0,"Lavaca, Texas, US",20154
48287.0,"Lee, Texas, US",17239
48289.0,"Leon, Texas, US",17404
48291.0,"Liberty, Texas, US",88219
48293.0,"Limestone, Texas, US",23437
48295.0,"Lipscomb, Texas, US",3233
48297.0,"Live Oak, Texas, US",12207
48299.0,"Llano, Texas, US",21795
48301.0,"Loving, Texas, US",169
48303.0,"Lubbock, Texas, US",310569
48305.0,"Lynn, Texas, US",5951
48313.0,"Madison, Texas, US",14284
48315.0,"Marion, Texas, US",9854
48317.0,"Martin, Texas, US",5771
48319.0,"Mason, Texas, US",4274
48321.0,"Matagorda, Texas, US",36643
48323.0,"Maverick, Texas, US",58722
48307.0,"McCulloch, Texas, US",7984
48309.0,"McLennan, Texas, US",256623
48311.0,"McMullen, Texas, US",743
48325.0,"Medina, Texas, US",51584
48327.0,"Menard, Texas, US",2138
48329.0,"Midland, Texas, US",176832
48331.0,"Milam, Texas, US",24823
48333.0,"Mills, Texas, US",4873
48335.0,"Mitchell, Texas, US",8545
48337.0,"Montague, Texas, US",19818
48339.0,"Montgomery, Texas, US",607391
48341.0,"Moore, Texas, US",20940
48343.0,"Morris, Texas, US",12388
48345.0,"Motley, Texas, US",1200
48347.0,"Nacogdoches, Texas, US",65204
48349.0,"Navarro, Texas, US",50113
48351.0,"Newton, Texas, US",13595
48353.0,"Nolan, Texas, US",14714
48355.0,"Nueces, Texas, US",362294
48357.0,"Ochiltree, Texas, US",9836
48359.0,"Oldham, Texas, US",2112
48361.0,"Orange, Texas, US",83396
80048.0,"Out of TX, Texas, US",0
48363.0,"Palo Pinto, Texas, US",29189
48365.0,"Panola, Texas, US",23194
48367.0,"Parker, Texas, US",142878
48369.0,"Parmer, Texas, US",9605
48371.0,"Pecos, Texas, US",15823
48373.0,"Polk, Texas, US",51353
48375.0,"Potter, Texas, US",117415
48377.0,"Presidio, Texas, US",6704
48379.0,"Rains, Texas, US",12514
48381.0,"Randall, Texas, US",137713
48383.0,"Reagan, Texas, US",3849
48385.0,"Real, Texas, US",3452
48387.0,"Red River, Texas, US",12023
48389.0,"Reeves, Texas, US",15976
48391.0,"Refugio, Texas, US",6948
48393.0,"Roberts, Texas, US",854
48395.0,"Robertson, Texas, US",17074
48397.0,"Rockwall, Texas, US",104915
48399.0,"Runnels, Texas, US",10264
48401.0,"Rusk, Texas, US",54406
48403.0,"Sabine, Texas, US",10542
48405.0,"San Augustine, Texas, US",8237
48407.0,"San Jacinto, Texas, US",28859
48409.0,"San Patricio, Texas, US",66730
48411.0,"San Saba, Texas, US",6055
48413.0,"Schleicher, Texas, US",2793
48415.0,"Scurry, Texas, US",16703
48417.0,"Shackelford, Texas, US",3265
48419.0,"Shelby, Texas, US",25274
48421.0,"Sherman, Texas, US",3022
48423.0,"Smith, Texas, US",232751
48425.0,"Somervell, Texas, US",9128
48427.0,"Starr, Texas, US",64633
48429.0,"Stephens, Texas, US",9366
48431.0,"Sterling, Texas, US",1291
48433.0,"Stonewall, Texas, US",1350
48435.0,"Sutton, Texas, US",3776
48437.0,"Swisher, Texas, US",7397
48439.0,"Tarrant, Texas, US",2102515
48441.0,"Taylor, Texas, US",138034
48443.0,"Terrell, Texas, US",776
48445.0,"Terry, Texas, US",12337
48447.0,"Throckmorton, Texas, US",1501
48449.0,"Titus, Texas, US",32750
48451.0,"Tom Green, Texas, US",119200
48453.0,"Travis, Texas, US",1273954
48455.0,"Trinity, Texas, US",14651
48457.0,"Tyler, Texas, US",21672
90048.0,"Unassigned, Texas, US",0
48459.0,"Upshur, Texas, US",41753
48461.0,"Upton, Texas, US",3657
48463.0,"Uvalde, Texas, US",26741
48465.0,"Val Verde, Texas, US",49025
48467.0,"Van Zandt, Texas, US",56590
48469.0,"Victoria, Texas, US",92084
48471.0,"Walker, Texas, US",72971
48473.0,"Waller, Texas, US",55246
48475.0,"Ward, Texas, US",11998
48477.0,"Washington, Texas, US",35882
48479.0,"Webb, Texas, US",276652
48481.0,"Wharton, Texas, US",41556
48483.0,"Wheeler, Texas, US",5056
48485.0,"Wichita, Texas, US",132230
48487.0,"Wilbarger, Texas, US",12769
48489.0,"Willacy, Texas, US",21358
48491.0,"Williamson, Texas, US",590551
48493.0,"Wilson, Texas, US",51070
48495.0,"Winkler, Texas, US",8010
48497.0,"Wise, Texas, US",69984
48499.0,"Wood, Texas, US",45539
48501.0,"Yoakum, Texas, US",8713
48503.0,"Young, Texas, US",18010
48505.0,"Zapata, Texas, US",14179
48507.0,"Zavala, Texas, US",11840
49001.0,"Beaver, Utah, US",6710
49003.0,"Box Elder, Utah, US",56046
49005.0,"Cache, Utah, US",128289
49007.0,"Carbon, Utah, US",20463
49009.0,"Daggett, Utah, US",950
49011.0,"Davis, Utah, US",355481
49013.0,"Duchesne, Utah, US",19938
49015.0,"Emery, Utah, US",10012
49017.0,"Garfield, Utah, US",5051
49019.0,"Grand, Utah, US",9754
49021.0,"Iron, Utah, US",54839
49023.0,"Juab, Utah, US",12017
49025.0,"Kane, Utah, US",7886
49027.0,"Millard, Utah, US",13188
49029.0,"Morgan, Utah, US",12124
80049.0,"Out of UT, Utah, US",0
49031.0,"Piute, Utah, US",1479
49033.0,"Rich, Utah, US",2483
49035.0,"Salt Lake, Utah, US",1160437
49037.0,"San Juan, Utah, US",15308
49039.0,"Sanpete, Utah, US",30939
49041.0,"Sevier, Utah, US",21620
49043.0,"Summit, Utah, US",42145
49045.0,"Tooele, Utah, US",72259
49047.0,"Uintah, Utah, US",35734
90049.0,"Unassigned, Utah, US",0
49049.0,"Utah, Utah, US",636235
49051.0,"Wasatch, Utah, US",34091
49053.0,"Washington,Utah,US",177556
49055.0,"Wayne, Utah, US",2711
49057.0,"Weber,Utah,US",260213
50001.0,"Addison, Vermont, US",36777
50003.0,"Bennington, Vermont, US",35470
50005.0,"Caledonia, Vermont, US",29993
50007.0,"Chittenden, Vermont, US",163774
50009.0,"Essex, Vermont, US",6163
50011.0,"Franklin, Vermont, US",49402
50013.0,"Grand Isle, Vermont, US",7235
50015.0,"Lamoille, Vermont, US",25362
50017.0,"Orange, Vermont, US",28892
50019.0,"Orleans, Vermont, US",27037
80050.0,"Out of VT, Vermont, US",0
50021.0,"Rutland, Vermont, US",58191
90050.0,"Unassigned, Vermont, US",0
50023.0,"Washington, Vermont, US",58409
50025.0,"Windham, Vermont, US",42222
50027.0,"Windsor, Vermont, US",55062
78.0,"Virgin Islands, US",107268
51001.0,"Accomack, Virginia, US",32316
51003.0,"Albemarle, Virginia, US",109330
51510.0,"Alexandria, Virginia, US",159428
51005.0,"Alleghany, Virginia, US",14860
51007.0,"Amelia, Virginia, US",13145
51009.0,"Amherst, Virginia, US",31605
51011.0,"Appomattox, Virginia, US",15911
51013.0,"Arlington, Virginia, US",236842
51015.0,"Augusta, Virginia, US",75558
51017.0,"Bath, Virginia, US",4147
51019.0,"Bedford, Virginia, US",78997
51021.0,"Bland, Virginia, US",6280
51023.0,"Botetourt, Virginia, US",33419
51520.0,"Bristol, Virginia, US",16762
51025.0,"Brunswick, Virginia, US",16231
51027.0,"Buchanan, Virginia, US",21004
51029.0,"Buckingham, Virginia, US",17148
51530.0,"Buena Vista, Virginia, US",6478
51031.0,"Campbell, Virginia, US",54885
51033.0,"Caroline, Virginia, US",30725
51035.0,"Carroll, Virginia, US",29791
51036.0,"Charles City, Virginia, US",6963
51037.0,"Charlotte, Virginia, US",11880
51540.0,"Charlottesville, Virginia, US",47266
51550.0,"Chesapeake, Virginia, US",244835
51041.0,"Chesterfield, Virginia, US",352802
51043.0,"Clarke, Virginia, US",14619
51570.0,"Colonial Heights, Virginia, US",17370
51580.0,"Covington, Virginia, US",5538
51045.0,"Craig, Virginia, US",5131
51047.0,"Culpeper, Virginia, US",52605
51049.0,"Cumberland, Virginia, US",9932
51590.0,"Danville, Virginia, US",40044
51051.0,"Dickenson, Virginia, US",14318
51053.0,"Dinwiddie, Virginia, US",28544
51595.0,"Emporia, Virginia, US",5346
51057.0,"Essex, Virginia, US",10953
51059.0,"Fairfax, Virginia, US",1147532
51600.0,"Fairfax City, Virginia, US",24019
51610.0,"Falls Church, Virginia, US",14617
51061.0,"Fauquier, Virginia, US",71222
51063.0,"Floyd, Virginia, US",15749
51065.0,"Fluvanna, Virginia, US",27270
51067.0,"Franklin, Virginia, US",56042
51620.0,"Franklin City, Virginia, US",7967
51069.0,"Frederick, Virginia, US",89313
51630.0,"Fredericksburg, Virginia, US",29036
51640.0,"Galax, Virginia, US",6347
51071.0,"Giles, Virginia, US",16720
51073.0,"Gloucester, Virginia, US",37348
51075.0,"Goochland, Virginia, US",23753
51077.0,"Grayson, Virginia, US",15550
51079.0,"Greene, Virginia, US",19819
51081.0,"Greensville, Virginia, US",11336
51083.0,"Halifax, Virginia, US",33911
51650.0,"Hampton, Virginia, US",134510
51085.0,"Hanover, Virginia, US",107766
51660.0,"Harrisonburg, Virginia, US",53016
51087.0,"Henrico, Virginia, US",330818
51089.0,"Henry, Virginia, US",50557
51091.0,"Highland, Virginia, US",2190
51670.0,"Hopewell, Virginia, US",22529
51093.0,"Isle of Wight, Virginia, US",37109
51095.0,"James City, Virginia, US",76523
51099.0,"King George, Virginia, US",26836
51101.0,"King William, Virginia, US",17148
51097.0,"King and Queen, Virginia, US",7025
51103.0,"Lancaster, Virginia, US",10603
51105.0,"Lee, Virginia, US",23423
51678.0,"Lexington, Virginia, US",7446
51107.0,"Loudoun, Virginia, US",413538
51109.0,"Louisa, Virginia, US",37591
51111.0,"Lunenburg, Virginia, US",12196
51680.0,"Lynchburg, Virginia, US",82168
51113.0,"Madison, Virginia, US",13261
51683.0,"Manassas,Virginia,US",41085
51685.0,"Manassas Park, Virginia, US",17478
51690.0,"Martinsville, Virginia, US",12554
51115.0,"Mathews, Virginia, US",8834
51117.0,"Mecklenburg, Virginia, US",30587
51119.0,"Middlesex, Virginia, US",10582
51121.0,"Montgomery, Virginia, US",98535
51125.0,"Nelson, Virginia, US",14930
51127.0,"New Kent, Virginia, US",23091
51700.0,"Newport News, Virginia, US",179225
51710.0,"Norfolk, Virginia, US",242742
51131.0,"Northampton, Virginia, US",11710
51133.0,"Northumberland, Virginia, US",12095
51720.0,"Norton, Virginia, US",3981
51135.0,"Nottoway, Virginia, US",15232
51137.0,"Orange, Virginia, US",37051
80051.0,"Out of VA, Virginia, US",0
51139.0,"Page, Virginia, US",23902
51141.0,"Patrick, Virginia, US",17608
51730.0,"Petersburg, Virginia, US",31346
51143.0,"Pittsylvania, Virginia, US",60354
51735.0,"Poquoson, Virginia, US",12271
51740.0,"Portsmouth, Virginia, US",94398
51145.0,"Powhatan, Virginia, US",29652
51147.0,"Prince Edward, Virginia, US",22802
51149.0,"Prince George, Virginia, US",38353
51153.0,"Prince William, Virginia, US",470335
51155.0,"Pulaski, Virginia, US",34027
51750.0,"Radford, Virginia, US",18249
51157.0,"Rappahannock, Virginia, US",7370
51159.0,"Richmond, Virginia, US",9023
51760.0,"Richmond City, Virginia, US",230436
51161.0,"Roanoke, Virginia, US",94186
51770.0,"Roanoke City, Virginia, US",99143
51163.0,"Rockbridge, Virginia, US",22573
51165.0,"Rockingham, Virginia, US",81948
51167.0,"Russell, Virginia, US",26586
51775.0,"Salem, Virginia, US",25301
51169.0,"Scott, Virginia, US",21566
51171.0,"Shenandoah, Virginia, US",43616
51173.0,"Smyth, Virginia, US",30104
51175.0,"Southampton, Virginia, US",17631
51177.0,"Spotsylvania, Virginia, US",136215
51179.0,"Stafford, Virginia, US",152882
51790.0,"Staunton, Virginia, US",24932
51800.0,"Suffolk, Virginia, US",92108
51181.0,"Surry, Virginia, US",6422
51183.0,"Sussex, Virginia, US",11159
51185.0,"Tazewell, Virginia, US",40595
90051.0,"Unassigned, Virginia, US",0
51810.0,"Virginia Beach, Virginia, US",449974
51187.0,"Warren, Virginia, US",40164
51191.0,"Washington, Virginia, US",53740
51820.0,"Waynesboro, Virginia, US",22630
51193.0,"Westmoreland, Virginia, US",18015
51830.0,"Williamsburg, Virginia, US",14954
51840.0,"Winchester, Virginia, US",28078
51195.0,"Wise, Virginia, US",37383
51197.0,"Wythe, Virginia, US",28684
51199.0,"York, Virginia, US",68280
53001.0,"Adams, Washington, US",19983
53003.0,"Asotin, Washington, US",22582
53005.0,"Benton, Washington, US",204390
53007.0,"Chelan, Washington, US",77200
53009.0,"Clallam, Washington, US",77331
53011.0,"Clark, Washington, US",488241
53013.0,"Columbia, Washington, US",3985
53015.0,"Cowlitz, Washington, US",110593
53017.0,"Douglas, Washington, US",43429
53019.0,"Ferry, Washington, US",7627
53021.0,"Franklin, Washington, US",95222
53023.0,"Garfield, Washington, US",2225
53025.0,"Grant, Washington, US",97733
53027.0,"Grays Harbor, Washington, US",75061
53029.0,"Island, Washington, US",85141
53031.0,"Jefferson, Washington, US",32221
53033.0,"King, Washington, US",2252782
53035.0,"Kitsap, Washington, US",271473
53037.0,"Kittitas, Washington, US",47935
53039.0,"Klickitat, Washington, US",22425
53041.0,"Lewis, Washington, US",80707
53043.0,"Lincoln, Washington, US",10939
53045.0,"Mason, Washington, US",66768
53047.0,"Okanogan, Washington, US",42243
80053.0,"Out of WA, Washington, US",0
53049.0,"Pacific, Washington, US",22471
53051.0,"Pend Oreille, Washington, US",13724
53053.0,"Pierce, Washington, US",904980
53055.0,"San Juan, Washington, US",17582
53057.0,"Skagit, Washington, US",129205
53059.0,"Skamania, Washington, US",12083
53061.0,"Snohomish, Washington, US",822083
53063.0,"Spokane, Washington, US",522798
53065.0,"Stevens, Washington, US",45723
53067.0,"Thurston, Washington, US",290536
90053.0,"Unassigned, Washington, US",0
53069.0,"Wahkiakum, Washington, US",4488
53071.0,"Walla Walla, Washington, US",60760
53073.0,"Whatcom, Washington, US",229247
53075.0,"Whitman, Washington, US",50104
53077.0,"Yakima, Washington, US",250873
54001.0,"Barbour, West Virginia, US",16441
54003.0,"Berkeley, West Virginia, US",119171
54005.0,"Boone, West Virginia, US",21457
54007.0,"Braxton, West Virginia, US",13957
54009.0,"Brooke, West Virginia, US",21939
54011.0,"Cabell, West Virginia, US",91945
54013.0,"Calhoun, West Virginia, US",7109
54015.0,"Clay, West Virginia, US",8508
54017.0,"Doddridge, West Virginia, US",8448
54019.0,"Fayette, West Virginia, US",42406
54021.0,"Gilmer, West Virginia, US",7823
54023.0,"Grant, West Virginia, US",11568
54025.0,"Greenbrier, West Virginia, US",34662
54027.0,"Hampshire, West Virginia, US",23175
54029.0,"Hancock, West Virginia, US",28810
54031.0,"Hardy, West Virginia, US",13776
54033.0,"Harrison, West Virginia, US",67256
54035.0,"Jackson, West Virginia, US",28576
54037.0,"Jefferson, West Virginia, US",57146
54039.0,"Kanawha, West Virginia, US",178124
54041.0,"Lewis, West Virginia, US",15907
54043.0,"Lincoln, West Virginia, US",20409
54045.0,"Logan, West Virginia, US",32019
54049.0,"Marion, West Virginia, US",56072
54051.0,"Marshall, West Virginia, US",30531
54053.0,"Mason, West Virginia, US",26516
54047.0,"McDowell, West Virginia, US",17624
54055.0,"Mercer, West Virginia, US",58758
54057.0,"Mineral, West Virginia, US",26868
54059.0,"Mingo, West Virginia, US",23424
54061.0,"Monongalia, West Virginia, US",105612
54063.0,"Monroe, West Virginia, US",13275
54065.0,"Morgan, West Virginia, US",17884
54067.0,"Nicholas, West Virginia, US",24496
54069.0,"Ohio, West Virginia, US",41411
80054.0,"Out of WV, West Virginia, US",0
54071.0,"Pendleton, West Virginia, US",6969
54073.0,"Pleasants, West Virginia, US",7460
54075.0,"Pocahontas, West Virginia, US",8247
54077.0,"Preston, West Virginia, US",33432
54079.0,"Putnam, West Virginia, US",56450
54081.0,"Raleigh, West Virginia, US",73361
54083.0,"Randolph, West Virginia, US",28695
54085.0,"Ritchie, West Virginia, US",9554
54087.0,"Roane, West Virginia, US",13688
54089.0,"Summers, West Virginia, US",12573
54091.0,"Taylor, West Virginia, US",16695
54093.0,"Tucker, West Virginia, US",6839
54095.0,"Tyler, West Virginia, US",8591
90054.0,"Unassigned, West Virginia, US",0
54097.0,"Upshur, West Virginia, US",24176
54099.0,"Wayne, West Virginia, US",39402
54101.0,"Webster, West Virginia, US",8114
54103.0,"Wetzel, West Virginia, US",15065
54105.0,"Wirt, West Virginia, US",5821
54107.0,"Wood, West Virginia, US",83518
54109.0,"Wyoming, West Virginia, US",20394
55001.0,"Adams, Wisconsin, US",20220
55003.0,"Ashland, Wisconsin, US",15562
55005.0,"Barron, Wisconsin, US",45244
55007.0,"Bayfield, Wisconsin, US",15036
55009.0,"Brown, Wisconsin, US",264542
55011.0,"Buffalo, Wisconsin, US",13031
55013.0,"Burnett, Wisconsin, US",15414
55015.0,"Calumet, Wisconsin, US",50089
55017.0,"Chippewa, Wisconsin, US",64658
55019.0,"Clark, Wisconsin, US",34774
55021.0,"Columbia, Wisconsin, US",57532
55023.0,"Crawford, Wisconsin, US",16131
55025.0,"Dane, Wisconsin, US",546695
55027.0,"Dodge, Wisconsin, US",87839
55029.0,"Door, Wisconsin, US",27668
55031.0,"Douglas, Wisconsin, US",43150
55033.0,"Dunn, Wisconsin, US",45368
55035.0,"Eau Claire, Wisconsin, US",104646
55037.0,"Florence, Wisconsin, US",4295
55039.0,"Fond du Lac, Wisconsin, US",103403
55041.0,"Forest, Wisconsin, US",9004
55043.0,"Grant, Wisconsin, US",51439
55045.0,"Green, Wisconsin, US",36960
55047.0,"Green Lake, Wisconsin, US",18913
55049.0,"Iowa, Wisconsin, US",23678
55051.0,"Iron, Wisconsin, US",5687
